client_ID;age;gender;marital_status;SPC_ID;Industry_sector;Market_type;Affiliated_agency;Monthly_income;Monthly_debt_payments;Monthly_spending;Assets_worth;Employment_Stability;Credit_Score
3018;66;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);77;4285;1714;1542;123427.0;29;741
3019;63;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);177;4843;1937;2034;123968.5;14;753
3020;39;male;married;036;Self-Employed Professionals;B2B Market (Business-to-Business);56;4226;1690;1775;69124.0;1;658
3021;69;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);133;4652;0;2791;142353.0;3;770
3022;79;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);177;4314;0;3019;146645.0;6;670
3023;56;male;married;014;Public Administration;B2B Market (Business-to-Business);56;2889;1155;1213;69826.0;27;765
3024;58;female;married;000;Armed forces;B2B Market (Business-to-Business);44;2371;0;1422;61882.0;1;669
3025;82;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);184;4582;0;2749;163590.0;21;727
3026;54;female;married;024;Retirees and Pensioners;B2B Market (Business-to-Business);126;4105;1642;1724;89083.0;0;644
3027;70;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);58;4831;1932;1739;145620.0;14;736
3028;66;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);148;4320;1728;1555;121283.0;12;737
3029;53;female;divorced;027;Self-Employed Professionals;B2B Market (Business-to-Business);148;5079;1523;2489;113718.5;22;697
3030;24;male;married;048;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);126;3952;1580;1423;27060.0;5;583
3031;61;female;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);150;4022;1206;1971;111357.0;19;752
3032;61;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);41;4107;1642;1479;104204.5;12;728
3033;23;male;single;100;Merchants and Traders;B2C Market (Business-to-Consumer);3;2541;1016;915;17766.5;5;616
3034;19;female;single;052;Merchants and Traders;B2C Market (Business-to-Consumer);177;3182;1272;1337;19215.0;1;648
3035;25;female;married;058;Merchants and Traders;B2C Market (Business-to-Consumer);172;3775;1510;1585;30233.5;6;724
3036;40;female;divorced;058;Merchants and Traders;B2C Market (Business-to-Consumer);185;4766;1906;1716;68288.0;16;703
3037;22;female;single;006;Public Administration;B2C Market (Business-to-Consumer);153;2662;1064;1118;17411.0;0;700
3038;74;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);153;3923;1569;1647;127526.0;1;768
3039;21;female;married;027;Self-Employed Professionals;B2B Market (Business-to-Business);138;5353;1605;2248;36682.5;0;669
3040;29;female;married;030;Education;B2B Market (Business-to-Business);160;3440;0;2064;40320.0;8;612
3041;81;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);5;4757;0;3329;173361.5;17;746
3042;51;male;divorced;011;Public Administration;B2B Market (Business-to-Business);6;5155;1546;2165;114252.5;4;726
3043;25;female;married;008;Public Administration;B2B Market (Business-to-Business);103;2193;877;921;24112.5;4;623
3044;32;female;divorced;051;Merchants and Traders;B2C Market (Business-to-Consumer);185;4073;1629;1710;51062.0;5;690
3045;27;female;married;062;Agriculture and Fishing;B2B Market (Business-to-Business);232;3520;1408;1267;39718.0;0;652
3046;78;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);8;4227;0;2958;143997.0;14;774
3047;40;male;divorced;026;Self-Employed Artisans and Traders;B2B Market (Business-to-Business);235;4555;0;2733;67184.0;1;763
3048;23;female;single;003;Public Administration;B2B Market (Business-to-Business);54;3093;0;1855;30523.5;0;620
3049;18;male;single;062;Agriculture and Fishing;B2B Market (Business-to-Business);115;2533;1013;1064;18077.0;0;617
3050;38;female;married;032;Healthcare;B2B Market (Business-to-Business);62;5158;1547;2527;74827.0;1;705
3051;46;male;divorced;041;Self-Employed Professionals;B2B Market (Business-to-Business);232;5112;2044;2147;95169.0;5;772
3052;66;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);197;4852;1940;1747;139340.0;15;770
3053;44;female;single;014;Public Administration;B2B Market (Business-to-Business);139;2741;0;1644;47812.0;17;657
3054;44;female;divorced;058;Merchants and Traders;B2C Market (Business-to-Consumer);192;4905;0;3433;85881.0;23;753
3055;25;female;single;007;Public Administration;B2B Market (Business-to-Business);116;3337;1001;1635;30240.5;2;585
3056;18;female;single;008;Public Administration;B2B Market (Business-to-Business);62;2194;877;921;19255.0;0;608
3057;19;male;single;014;Public Administration;B2B Market (Business-to-Business);194;3952;0;2766;23230.0;1;732
3058;38;male;married;057;Legal Activities;B2C Market (Business-to-Consumer);142;3173;0;1903;55655.0;11;748
3059;45;male;divorced;015;Public Administration;B2B Market (Business-to-Business);128;2998;0;1798;54599.0;15;642
3060;28;male;married;051;Merchants and Traders;B2C Market (Business-to-Consumer);151;4303;0;3012;45463.0;2;660
3061;55;female;divorced;054;Merchants and Traders;B2C Market (Business-to-Consumer);104;3497;1049;1713;83747.5;27;696
3062;40;female;divorced;061;Agriculture and Fishing;B2B Market (Business-to-Business);191;2541;1016;915;42658.0;3;629
3063;63;male;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);162;4416;0;2649;115821.0;30;726
3064;20;female;single;035;Legal Activities;B2B Market (Business-to-Business);128;5446;2178;2287;28326.0;2;681
3065;74;female;single;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);200;4073;1629;1466;132349.0;20;776
3066;28;female;divorced;062;Agriculture and Fishing;B2B Market (Business-to-Business);54;2163;865;908;29497.0;9;564
3067;42;female;married;051;Merchants and Traders;B2C Market (Business-to-Consumer);9;3823;1529;1605;65470.0;16;700
3068;61;male;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);115;3907;1562;1641;105870.5;10;780
3069;25;female;married;065;Unreported;B2C Market (Business-to-Consumer);235;6658;0;4660;53022.0;5;700
3070;41;female;married;016;Private Sector Management;B2B Market (Business-to-Business);181;7363;0;5154;113062.5;17;765
3071;25;male;married;045;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);197;4548;0;3183;32777.0;4;588
3072;24;female;married;045;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);183;3067;0;1840;30700.0;3;636
3073;20;female;single;009;Public Administration;B2B Market (Business-to-Business);192;1775;710;745;16857.0;2;671
3074;23;male;married;066;Legal Activities;B2C Market (Business-to-Consumer);71;6242;2496;2622;38072.0;1;681
3075;34;female;married;060;Agriculture and Fishing;B2B Market (Business-to-Business);26;2336;0;1401;37950.0;0;643
3076;43;female;divorced;047;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);101;4460;0;3122;72143.0;2;742
3077;44;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);31;3554;1421;1279;67073.0;19;753
3078;57;male;divorced;000;Armed forces;B2B Market (Business-to-Business);147;2441;976;1025;62135.5;25;612
3079;22;female;single;044;Self-Employed Artisans and Traders;B2B Market (Business-to-Business);51;2537;0;1775;18267.0;4;708
3080;22;female;single;067;Real Estate Activities;B2C Market (Business-to-Consumer);142;5540;2216;2326;37372.0;1;601
3081;38;female;married;052;Merchants and Traders;B2C Market (Business-to-Consumer);129;4751;0;3325;71681.0;6;725
3082;47;male;married;051;Merchants and Traders;B2C Market (Business-to-Consumer);33;3399;1359;1428;66769.5;22;647
3083;63;male;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);135;3944;1577;1420;107523.0;6;773
3084;58;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);18;4000;1200;1680;103935.0;7;681
3085;45;female;married;035;Legal Activities;B2B Market (Business-to-Business);11;4040;1616;1696;70174.0;13;762
3086;35;female;married;039;Self-Employed Professionals;B2B Market (Business-to-Business);168;4884;1953;1758;60181.0;15;761
3087;60;male;divorced;025;Retirees and Pensioners;B2B Market (Business-to-Business);120;3697;1109;1811;97669.0;22;640
3088;33;female;married;006;Public Administration;B2C Market (Business-to-Consumer);190;4074;1222;1996;46570.0;12;706
3089;45;male;married;055;Merchants and Traders;B2C Market (Business-to-Consumer);121;4594;1378;2251;80230.0;5;669
3090;77;female;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);123;4680;0;3276;162600.0;8;698
3091;37;female;married;053;Merchants and Traders;B2C Market (Business-to-Consumer);42;4120;1648;1730;60297.0;17;644
3092;64;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);2;3505;1051;1472;103265.0;5;715
3093;23;female;single;067;Real Estate Activities;B2C Market (Business-to-Consumer);223;6508;0;4555;45104.0;5;749
3094;22;male;single;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);173;4199;1679;1512;24940.0;3;629
3095;23;female;married;042;Self-Employed Professionals;B2B Market (Business-to-Business);56;4475;1790;1879;33615.5;0;603
3096;25;female;married;025;Retirees and Pensioners;B2B Market (Business-to-Business);128;3567;0;2496;30196.5;6;597
3097;22;female;married;026;Self-Employed Artisans and Traders;B2B Market (Business-to-Business);73;4526;1357;1901;28367.0;4;730
3098;28;female;married;040;Self-Employed Professionals;B2B Market (Business-to-Business);79;4035;1614;1452;45049.0;8;696
3099;48;male;married;002;Unreported;B2B Market (Business-to-Business);140;6202;2480;2605;121221.0;20;663
3100;53;male;married;066;Legal Activities;B2C Market (Business-to-Consumer);181;6265;0;3759;135721.5;19;762
3101;75;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);220;4194;0;2935;139013.0;23;665
3102;44;male;divorced;065;Unreported;B2C Market (Business-to-Consumer);33;5106;0;3574;90804.0;18;781
3103;38;male;divorced;062;Agriculture and Fishing;B2B Market (Business-to-Business);226;3570;0;2499;53604.0;6;757
3104;63;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);29;4290;1716;1801;111722.0;2;691
3105;29;male;divorced;041;Self-Employed Professionals;B2B Market (Business-to-Business);127;5261;1578;2578;50629.5;1;633
3106;28;male;married;049;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);5;4176;0;2923;36661.0;4;707
3107;39;male;married;035;Legal Activities;B2B Market (Business-to-Business);11;6047;1814;2539;93046.5;3;784
3108;78;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);198;3558;1067;1494;124343.0;18;768
3109;29;female;divorced;032;Healthcare;B2B Market (Business-to-Business);55;4782;1912;2008;49028.0;4;583
3110;80;female;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);104;3913;1173;1644;144861.0;6;725
3111;58;female;divorced;044;Self-Employed Artisans and Traders;B2B Market (Business-to-Business);45;3334;1000;1633;89245.0;29;641
3112;19;male;single;027;Self-Employed Professionals;B2B Market (Business-to-Business);196;4954;0;3467;20814.0;1;687
3113;44;female;married;100;Merchants and Traders;B2C Market (Business-to-Consumer);62;3105;1242;1117;61695.0;1;749
3114;20;male;single;023;Education;B2B Market (Business-to-Business);107;471;188;198;11391.0;1;568
3115;56;female;divorced;009;Public Administration;B2B Market (Business-to-Business);173;1515;0;1060;48616.0;24;692
3116;53;female;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);42;4773;1909;1718;102329.5;28;674
3117;38;male;married;067;Real Estate Activities;B2C Market (Business-to-Consumer);131;5924;0;4146;82406.0;0;668
3118;41;female;married;061;Agriculture and Fishing;B2B Market (Business-to-Business);174;2059;0;1235;40369.5;12;769
3119;56;female;divorced;025;Retirees and Pensioners;B2B Market (Business-to-Business);130;4198;1679;1511;103643.0;7;776
3120;19;male;single;042;Self-Employed Professionals;B2B Market (Business-to-Business);174;5814;1744;2442;26744.0;1;685
3121;69;male;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);55;4665;1866;1959;138613.5;29;679
3122;20;male;single;042;Self-Employed Professionals;B2B Market (Business-to-Business);7;4911;1964;2062;21312.0;1;575
3123;37;male;married;047;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);105;4492;1796;1617;60913.0;12;660
3124;67;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);181;4400;0;2640;127654.0;21;759
3125;21;female;single;025;Retirees and Pensioners;B2B Market (Business-to-Business);107;3583;0;2508;29297.5;0;610
3126;29;male;married;027;Self-Employed Professionals;B2B Market (Business-to-Business);224;5974;0;3584;62357.0;6;638
3127;53;male;divorced;074;Unreported;B2C Market (Business-to-Consumer);51;4361;1308;1831;93220.5;18;775
3128;44;female;married;004;Public Administration;B2B Market (Business-to-Business);9;6263;2505;2630;108591.0;12;797
3129;29;male;married;014;Public Administration;B2B Market (Business-to-Business);191;2931;879;1436;33914.5;10;696
3130;40;female;divorced;026;Self-Employed Artisans and Traders;B2B Market (Business-to-Business);33;4079;1631;1713;64380.0;1;643
3131;29;male;divorced;032;Healthcare;B2B Market (Business-to-Business);50;5011;2004;1804;50818.5;11;630
3132;37;female;married;052;Merchants and Traders;B2C Market (Business-to-Consumer);114;3899;1169;1910;52168.5;5;644
3133;54;female;divorced;040;Self-Employed Professionals;B2B Market (Business-to-Business);177;4668;1867;1680;106842.0;3;662
3134;23;female;single;027;Self-Employed Professionals;B2B Market (Business-to-Business);193;5505;0;3853;38493.5;1;644
3135;23;female;single;057;Legal Activities;B2C Market (Business-to-Consumer);49;4552;1820;1912;28226.0;0;693
3136;32;female;married;035;Legal Activities;B2B Market (Business-to-Business);196;5999;0;4199;62564.0;8;728
3137;31;male;single;015;Public Administration;B2B Market (Business-to-Business);172;3254;976;1366;39927.0;9;661
3138;51;female;divorced;009;Public Administration;B2B Market (Business-to-Business);163;1985;595;834;47053.5;2;741
3139;37;female;married;046;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);25;4072;1628;1466;60777.0;0;779
3140;53;female;married;052;Merchants and Traders;B2C Market (Business-to-Consumer);197;4466;1786;1608;98076.0;21;705
3141;41;male;single;052;Merchants and Traders;B2C Market (Business-to-Consumer);221;4924;0;3446;77599.0;23;767
3142;23;female;single;026;Self-Employed Artisans and Traders;B2B Market (Business-to-Business);114;4314;1725;1812;32780.0;2;693
3143;61;male;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);105;4747;1424;2326;119072.5;11;689
3144;47;female;divorced;059;Merchants and Traders;B2C Market (Business-to-Consumer);180;4536;1814;1905;82910.0;21;781
3145;23;male;single;053;Merchants and Traders;B2C Market (Business-to-Consumer);28;4346;1738;1825;28568.0;3;581
3146;56;female;married;025;Retirees and Pensioners;B2B Market (Business-to-Business);217;3676;1470;1323;93238.0;30;709
3147;52;female;divorced;042;Self-Employed Professionals;B2B Market (Business-to-Business);120;4453;1781;1870;100404.0;5;677
3148;29;male;married;043;Self-Employed Professionals;B2B Market (Business-to-Business);34;4795;1438;2014;48448.5;7;684
3149;35;male;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);63;4558;1823;1914;55411.0;4;749
3150;35;female;single;064;Unemployed and Others;B2C Market (Business-to-Consumer);224;923;369;332;21799.5;14;700
3151;25;female;married;068;Real Estate Activities;B2C Market (Business-to-Consumer);109;5285;2114;1902;42312.5;7;605
3152;60;female;divorced;025;Retirees and Pensioners;B2B Market (Business-to-Business);103;3949;1579;1659;98025.0;17;732
